     0   -5.000000E-01    5.666667E-01    5.666667E-01    0.000000E+00 
     1   -4.989990E-01    6.926258E-01    6.926258E-01    0.000000E+00 
     2   -4.979980E-01    7.997357E-01    7.997357E-01    0.000000E+00 
     3   -4.969970E-01    8.816524E-01    8.816524E-01    0.000000E+00 
     4   -4.959960E-01    9.368422E-01    9.368422E-01    0.000000E+00 
     5   -4.949950E-01    9.685152E-01    9.685152E-01    0.000000E+00 
     6   -4.939940E-01    9.841284E-01    9.841284E-01    0.000000E+00 
     7   -4.929930E-01    9.909095E-01    9.909095E-01    0.000000E+00 
     8   -4.919920E-01    9.934368E-01    9.934368E-01    0.000000E+00 
     9   -4.909910E-01    9.946959E-01    9.946959E-01    0.000000E+00 
    10   -4.896921E-01    9.967878E-01    9.953186E-01    2.326550E-04 
    11   -4.890133E-01    9.978128E-01    9.969697E-01   -1.210494E-04 
    12   -4.880404E-01    9.987330E-01    9.982638E-01   -9.774934E-05 
    13   -4.870191E-01    9.992683E-01    9.990000E-01   -5.165295E-05 
    14   -4.859671E-01    9.995735E-01    9.994134E-01   -1.023310E-05 
    15   -4.847268E-01    9.997076E-01    9.995984E-01    4.364772E-04 
    16   -4.839558E-01    9.997655E-01    9.996777E-01   -1.488291E-04 
    17   -4.830193E-01    9.998479E-01    9.997951E-01   -1.842225E-04 
    18   -4.820094E-01    9.999073E-01    9.998759E-01   -1.144273E-04 
    19   -4.809418E-01    9.999381E-01    9.999154E-01   -6.588342E-06 
    20   -4.798337E-01    9.999214E-01    9.998939E-01    4.179228E-04 
    21   -4.789140E-01    9.998930E-01    9.998517E-01   -3.654697E-05 
    22   -4.779712E-01    9.999190E-01    9.998887E-01   -1.951076E-04 
    23   -4.769776E-01    9.999497E-01    9.999312E-01   -1.481950E-04 
    24   -4.759293E-01    9.999638E-01    9.999498E-01    2.800385E-05 
    25   -4.749065E-01    9.999509E-01    9.999320E-01    2.433213E-04 
    26   -4.739084E-01    9.999369E-01    9.999122E-01    6.243235E-05 
    27   -4.729315E-01    9.999469E-01    9.999262E-01   -1.161671E-04 
    28   -4.719434E-01    9.999693E-01    9.999574E-01   -1.264377E-04 
    29   -4.709267E-01    9.999810E-01    9.999735E-01    3.501581E-05 
    30   -4.699333E-01    9.999797E-01    9.999717E-01    7.086176E-05 
    31   -4.689159E-01    9.999754E-01    9.999658E-01    7.394640E-05 
    32   -4.679128E-01    9.999732E-01    9.999626E-01   -5.011290E-06 
    33   -4.669197E-01    9.999821E-01    9.999752E-01   -5.973292E-05 
    34   -4.659240E-01    9.999897E-01    9.999856E-01    4.143721E-06 
    35   -4.649327E-01    9.999933E-01    9.999907E-01   -2.460128E-05 
    36   -4.639197E-01    9.999943E-01    9.999920E-01    4.256506E-05 
    37   -4.629091E-01    9.999891E-01    9.999849E-01    4.998186E-05 
    38   -4.619100E-01    9.999854E-01    9.999797E-01    1.328158E-05 
    39   -4.609169E-01    9.999874E-01    9.999824E-01   -2.122877E-05 
    40   -4.599220E-01    9.999935E-01    9.999910E-01   -4.824330E-05 
    41   -4.589176E-01    9.999975E-01    9.999965E-01    7.029917E-06 
    42   -4.579095E-01    9.999945E-01    9.999923E-01    5.230360E-05 
    43   -4.569075E-01    9.999890E-01    9.999846E-01    3.773557E-05 
    44   -4.559095E-01    9.999884E-01    9.999838E-01   -8.557384E-06 
    45   -4.549112E-01    9.999933E-01    9.999907E-01   -3.192849E-05 
    46   -4.539115E-01    9.999980E-01    9.999972E-01   -1.158363E-05 
    47   -4.529082E-01    9.999986E-01    9.999981E-01    2.681988E-05 
    48   -4.519057E-01    9.999963E-01    9.999948E-01    2.854859E-05 
    49   -4.509042E-01    9.999948E-01    9.999928E-01    1.177215E-05 
    50   -4.499037E-01    9.999961E-01    9.999946E-01   -4.173980E-06 
    51   -4.489044E-01    9.999989E-01    9.999985E-01   -1.280705E-05 
    52   -4.479041E-01    1.000001E+00    1.000001E+00    3.718884E-06 
    53   -4.469023E-01    1.000001E+00    1.000001E+00    1.395426E-05 
    54   -4.459000E-01    1.000000E+00    1.000000E+00    1.687994E-05 
    55   -4.448986E-01    9.999991E-01    9.999987E-01    1.186331E-05 
    56   -4.438982E-01    9.999994E-01    9.999991E-01    3.293608E-08 
    57   -4.428983E-01    1.000001E+00    1.000001E+00   -5.476422E-06 
    58   -4.418974E-01    1.000002E+00    1.000003E+00    3.196664E-06 
    59   -4.408957E-01    1.000002E+00    1.000003E+00    1.288963E-05 
    60   -4.398943E-01    1.000001E+00    1.000002E+00    1.379174E-05 
    61   -4.388932E-01    1.000001E+00    1.000001E+00    8.929975E-06 
    62   -4.378925E-01    1.000001E+00    1.000001E+00    4.470272E-07 
    63   -4.368920E-01    1.000002E+00    1.000003E+00   -6.438801E-07 
    64   -4.358910E-01    1.000003E+00    1.000004E+00    6.836743E-06 
    65   -4.348897E-01    1.000003E+00    1.000004E+00    1.019423E-05 
    66   -4.338885E-01    1.000002E+00    1.000003E+00    1.008103E-05 
    67   -4.328874E-01    1.000002E+00    1.000003E+00    7.184068E-06 
    68   -4.318866E-01    1.000002E+00    1.000003E+00    3.341502E-06 
    69   -4.308858E-01    1.000003E+00    1.000004E+00    3.117940E-06 
    70   -4.298848E-01    1.000003E+00    1.000005E+00    6.433841E-06 
    71   -4.288837E-01    1.000003E+00    1.000005E+00    8.491873E-06 
    72   -4.278826E-01    1.000003E+00    1.000004E+00    8.759784E-06 
    73   -4.268815E-01    1.000003E+00    1.000004E+00    7.122826E-06 
    74   -4.258806E-01    1.000003E+00    1.000004E+00    4.739799E-06 
    75   -4.248797E-01    1.000004E+00    1.000005E+00    4.491212E-06 
    76   -4.238788E-01    1.000004E+00    1.000005E+00    6.625396E-06 
    77   -4.228777E-01    1.000004E+00    1.000005E+00    7.943168E-06 
    78   -4.218766E-01    1.000004E+00    1.000005E+00    7.955319E-06 
    79   -4.208756E-01    1.000004E+00    1.000005E+00    6.964236E-06 
    80   -4.198747E-01    1.000004E+00    1.000005E+00    5.683763E-06 
    81   -4.188737E-01    1.000004E+00    1.000005E+00    5.561445E-06 
    82   -4.178727E-01    1.000004E+00    1.000006E+00    6.814260E-06 
    83   -4.168717E-01    1.000004E+00    1.000006E+00    7.550732E-06 
    84   -4.158707E-01    1.000004E+00    1.000006E+00    7.592155E-06 
    85   -4.148697E-01    1.000004E+00    1.000006E+00    7.084176E-06 
    86   -4.138687E-01    1.000004E+00    1.000006E+00    6.358965E-06 
    87   -4.128677E-01    1.000004E+00    1.000006E+00    6.226989E-06 
    88   -4.118667E-01    1.000004E+00    1.000006E+00    6.952914E-06 
    89   -4.108657E-01    1.000005E+00    1.000006E+00    7.404205E-06 
    90   -4.098647E-01    1.000005E+00    1.000006E+00    7.418570E-06 
    91   -4.088637E-01    1.000005E+00    1.000006E+00    7.142118E-06 
    92   -4.078627E-01    1.000005E+00    1.000007E+00    6.718310E-06 
    93   -4.068617E-01    1.000005E+00    1.000007E+00    6.608440E-06 
    94   -4.058608E-01    1.000005E+00    1.000007E+00    7.016617E-06 
    95   -4.048598E-01    1.000005E+00    1.000007E+00    7.176700E-06 
    96   -4.038587E-01    1.000005E+00    1.000007E+00    7.130939E-06 
    97   -4.028577E-01    1.000005E+00    1.000007E+00    6.935514E-06 
    98   -4.018567E-01    1.000005E+00    1.000008E+00    6.707035E-06 
    99   -4.008558E-01    1.000006E+00    1.000008E+00    6.598198E-06 
   100   -3.998548E-01    1.000006E+00    1.000008E+00    6.663310E-06 
   101   -3.988538E-01    1.000006E+00    1.000008E+00    6.589637E-06 
   102   -3.978528E-01    1.000006E+00    1.000008E+00    6.477151E-06 
   103   -3.968518E-01    1.000006E+00    1.000009E+00    6.287736E-06 
   104   -3.958508E-01    1.000006E+00    1.000009E+00    6.048739E-06 
   105   -3.948498E-01    1.000007E+00    1.000009E+00    5.874966E-06 
   106   -3.938488E-01    1.000007E+00    1.000010E+00    5.774693E-06 
